"round","team1","seed1","seednumber1","team2","seed2","seednumber2","upsetprobability","recentperformancebonus","overtimebonus","scoringmarginbonus","predictedwinner"
"Sweet 16","Yale","X04",4,"Wisconsin","Z05",5,"0.4","0","0.1","0.1","Yale"
"Sweet 16","Yale","X04",4,"Wisconsin","Z05",5,"0.4","0","0.1","0.1","Yale"
"Sweet 16","Yale","X04",4,"James Madison","Z05",5,"0.4","0","0.1","0.1","James Madison"
"Sweet 16","Yale","X04",4,"Wisconsin","Z05",5,"0.4","0","0.1","0.1","Yale"
"Sweet 16","Yale","X04",4,"San Diego St","W05",5,"0.4","0","0.1","0.1","San Diego St"
"Sweet 16","Yale","X04",4,"UAB","W05",5,"0.4","0","0.1","0.1","Yale"
"Sweet 16","Yale","X04",4,"San Diego St","W05",5,"0.4","0","0.1","0.1","Yale"
"Sweet 16","Yale","X04",4,"San Diego St","W05",5,"0.4","0","0.1","0.1","San Diego St"
"Sweet 16","Yale","X04",4,"McNeese St","X05",5,"0.4","0","0.1","0.1","McNeese St"
"Sweet 16","Yale","X04",4,"UAB","X05",5,"0.4","0","0.1","0.1","Yale"
"Sweet 16","Yale","X04",4,"St Mary's CA","X05",5,"0.4","0","0.1","0.1","St Mary's CA"
"Sweet 16","Yale","X04",4,"Grand Canyon","X05",5,"0.4","0","0.1","0.1","Grand Canyon"
"Sweet 16","Yale","X04",4,"Gonzaga","Y05",5,"0.4","0","0.1","0.1","Yale"
"Sweet 16","Yale","X04",4,"UAB","Y05",5,"0.4","0","0.1","0.1","Yale"
"Sweet 16","Yale","X04",4,"Gonzaga","Y05",5,"0.4","0","0.1","0.1","Yale"
"Sweet 16","Yale","X04",4,"Grand Canyon","Y05",5,"0.4","0","0.1","0.1","Yale"
"Sweet 16","Alabama","X04",4,"Wisconsin","Z05",5,"0.4","0","0.1","0.1","Wisconsin"
"Sweet 16","Alabama","X04",4,"Wisconsin","Z05",5,"0.4","0","0.1","0.1","Wisconsin"
"Sweet 16","Alabama","X04",4,"James Madison","Z05",5,"0.4","0","0.1","0.1","James Madison"
"Sweet 16","Alabama","X04",4,"Wisconsin","Z05",5,"0.4","0","0.1","0.1","Alabama"
"Sweet 16","Alabama","X04",4,"San Diego St","W05",5,"0.4","0","0.1","0.1","San Diego St"
"Sweet 16","Alabama","X04",4,"UAB","W05",5,"0.4","0","0.1","0.1","UAB"
"Sweet 16","Alabama","X04",4,"San Diego St","W05",5,"0.4","0","0.1","0.1","San Diego St"
"Sweet 16","Alabama","X04",4,"San Diego St","W05",5,"0.4","0","0.1","0.1","San Diego St"
"Sweet 16","Alabama","X04",4,"McNeese St","X05",5,"0.4","0","0.1","0.1","Alabama"
"Sweet 16","Alabama","X04",4,"UAB","X05",5,"0.4","0","0.1","0.1","Alabama"
"Sweet 16","Alabama","X04",4,"St Mary's CA","X05",5,"0.4","0","0.1","0.1","Alabama"
"Sweet 16","Alabama","X04",4,"Grand Canyon","X05",5,"0.4","0","0.1","0.1","Grand Canyon"
"Sweet 16","Alabama","X04",4,"Gonzaga","Y05",5,"0.4","0","0.1","0.1","Alabama"
"Sweet 16","Alabama","X04",4,"UAB","Y05",5,"0.4","0","0.1","0.1","Alabama"
"Sweet 16","Alabama","X04",4,"Gonzaga","Y05",5,"0.4","0","0.1","0.1","Alabama"
"Sweet 16","Alabama","X04",4,"Grand Canyon","Y05",5,"0.4","0","0.1","0.1","Alabama"
"Sweet 16","Alabama","X04",4,"Wisconsin","Z05",5,"0.4","0","0","0.1","Alabama"
"Sweet 16","Alabama","X04",4,"Wisconsin","Z05",5,"0.4","0","0","0.1","Alabama"
"Sweet 16","Alabama","X04",4,"James Madison","Z05",5,"0.4","0","0","0.1","James Madison"
"Sweet 16","Alabama","X04",4,"Wisconsin","Z05",5,"0.4","0","0","0.1","Alabama"
"Sweet 16","Alabama","X04",4,"San Diego St","W05",5,"0.4","0","0","0.1","Alabama"
"Sweet 16","Alabama","X04",4,"UAB","W05",5,"0.4","0","0","0.1","Alabama"
"Sweet 16","Alabama","X04",4,"San Diego St","W05",5,"0.4","0","0","0.1","Alabama"
"Sweet 16","Alabama","X04",4,"San Diego St","W05",5,"0.4","0","0","0.1","Alabama"
"Sweet 16","Alabama","X04",4,"McNeese St","X05",5,"0.4","0","0","0.1","Alabama"
"Sweet 16","Alabama","X04",4,"UAB","X05",5,"0.4","0","0","0.1","Alabama"
"Sweet 16","Alabama","X04",4,"St Mary's CA","X05",5,"0.4","0","0","0.1","St Mary's CA"
"Sweet 16","Alabama","X04",4,"Grand Canyon","X05",5,"0.4","0","0","0.1","Alabama"
"Sweet 16","Alabama","X04",4,"Gonzaga","Y05",5,"0.4","0","0","0.1","Alabama"
"Sweet 16","Alabama","X04",4,"UAB","Y05",5,"0.4","0","0","0.1","Alabama"
"Sweet 16","Alabama","X04",4,"Gonzaga","Y05",5,"0.4","0","0","0.1","Alabama"
"Sweet 16","Alabama","X04",4,"Grand Canyon","Y05",5,"0.4","0","0","0.1","Grand Canyon"
"Sweet 16","Samford","X04",4,"Wisconsin","Z05",5,"0.4","0","0.1","0.1","Wisconsin"
"Sweet 16","Samford","X04",4,"Wisconsin","Z05",5,"0.4","0","0.1","0.1","Samford"
"Sweet 16","Samford","X04",4,"James Madison","Z05",5,"0.4","0","0.1","0.1","James Madison"
"Sweet 16","Samford","X04",4,"Wisconsin","Z05",5,"0.4","0","0.1","0.1","Samford"
"Sweet 16","Samford","X04",4,"San Diego St","W05",5,"0.4","0","0.1","0.1","San Diego St"
"Sweet 16","Samford","X04",4,"UAB","W05",5,"0.4","0","0.1","0.1","UAB"
"Sweet 16","Samford","X04",4,"San Diego St","W05",5,"0.4","0","0.1","0.1","San Diego St"
"Sweet 16","Samford","X04",4,"San Diego St","W05",5,"0.4","0","0.1","0.1","Samford"
"Sweet 16","Samford","X04",4,"McNeese St","X05",5,"0.4","0","0.1","0.1","Samford"
"Sweet 16","Samford","X04",4,"UAB","X05",5,"0.4","0","0.1","0.1","UAB"
"Sweet 16","Samford","X04",4,"St Mary's CA","X05",5,"0.4","0","0.1","0.1","St Mary's CA"
"Sweet 16","Samford","X04",4,"Grand Canyon","X05",5,"0.4","0","0.1","0.1","Samford"
"Sweet 16","Samford","X04",4,"Gonzaga","Y05",5,"0.4","0","0.1","0.1","Gonzaga"
"Sweet 16","Samford","X04",4,"UAB","Y05",5,"0.4","0","0.1","0.1","UAB"
"Sweet 16","Samford","X04",4,"Gonzaga","Y05",5,"0.4","0","0.1","0.1","Gonzaga"
"Sweet 16","Samford","X04",4,"Grand Canyon","Y05",5,"0.4","0","0.1","0.1","Samford"
"Sweet 16","Wagner","Z01",1,"Texas A&M","W08",8,"0.4","0.1","0.1","0.1","Wagner"
"Sweet 16","Wagner","Z01",1,"Northwestern","W08",8,"0.4","0.1","0.1","0.1","Northwestern"
"Sweet 16","Wagner","Z01",1,"FL Atlantic","W08",8,"0.4","0.1","0.1","0.1","FL Atlantic"
"Sweet 16","Wagner","Z01",1,"FL Atlantic","W08",8,"0.4","0.1","0.1","0.1","FL Atlantic"
"Sweet 16","Wagner","Z01",1,"Texas A&M","Y08",8,"0.4","0.1","0.1","0.1","Texas A&M"
"Sweet 16","Wagner","Z01",1,"Utah St","Y08",8,"0.4","0.1","0.1","0.1","Utah St"
"Sweet 16","Wagner","Z01",1,"TCU","Y08",8,"0.4","0.1","0.1","0.1","TCU"
"Sweet 16","Wagner","Z01",1,"Michigan St","Y08",8,"0.4","0.1","0.1","0.1","Michigan St"
"Sweet 16","Wagner","Z01",1,"Texas A&M","Z08",8,"0.4","0.1","0.1","0.1","Wagner"
"Sweet 16","Wagner","Z01",1,"Northwestern","Z08",8,"0.4","0.1","0.1","0.1","Northwestern"
"Sweet 16","Wagner","Z01",1,"TCU","Z08",8,"0.4","0.1","0.1","0.1","TCU"
"Sweet 16","Wagner","Z01",1,"Nebraska","Z08",8,"0.4","0.1","0.1","0.1","Nebraska"
"Sweet 16","Wagner","Z01",1,"Texas A&M","X08",8,"0.4","0.1","0.1","0.1","Wagner"
"Sweet 16","Wagner","Z01",1,"Northwestern","X08",8,"0.4","0.1","0.1","0.1","Northwestern"
"Sweet 16","Wagner","Z01",1,"Mississippi St","X08",8,"0.4","0.1","0.1","0.1","Wagner"
"Sweet 16","Wagner","Z01",1,"Mississippi St","X08",8,"0.4","0.1","0.1","0.1","Wagner"
"Sweet 16","Grambling","Z01",1,"Texas A&M","W08",8,"0.4","0","0.1","0.1","Texas A&M"
"Sweet 16","Grambling","Z01",1,"Northwestern","W08",8,"0.4","0","0.1","0.1","Grambling"
"Sweet 16","Grambling","Z01",1,"FL Atlantic","W08",8,"0.4","0","0.1","0.1","FL Atlantic"
"Sweet 16","Grambling","Z01",1,"FL Atlantic","W08",8,"0.4","0","0.1","0.1","Grambling"
"Sweet 16","Grambling","Z01",1,"Texas A&M","Y08",8,"0.4","0","0.1","0.1","Texas A&M"
"Sweet 16","Grambling","Z01",1,"Utah St","Y08",8,"0.4","0","0.1","0.1","Grambling"
"Sweet 16","Grambling","Z01",1,"TCU","Y08",8,"0.4","0","0.1","0.1","TCU"
"Sweet 16","Grambling","Z01",1,"Michigan St","Y08",8,"0.4","0","0.1","0.1","Grambling"
"Sweet 16","Grambling","Z01",1,"Texas A&M","Z08",8,"0.4","0","0.1","0.1","Grambling"
"Sweet 16","Grambling","Z01",1,"Northwestern","Z08",8,"0.4","0","0.1","0.1","Northwestern"
"Sweet 16","Grambling","Z01",1,"TCU","Z08",8,"0.4","0","0.1","0.1","Grambling"
"Sweet 16","Grambling","Z01",1,"Nebraska","Z08",8,"0.4","0","0.1","0.1","Grambling"
"Sweet 16","Grambling","Z01",1,"Texas A&M","X08",8,"0.4","0","0.1","0.1","Grambling"
"Sweet 16","Grambling","Z01",1,"Northwestern","X08",8,"0.4","0","0.1","0.1","Grambling"
"Sweet 16","Grambling","Z01",1,"Mississippi St","X08",8,"0.4","0","0.1","0.1","Mississippi St"
"Sweet 16","Grambling","Z01",1,"Mississippi St","X08",8,"0.4","0","0.1","0.1","Mississippi St"
"Sweet 16","Stetson","Z01",1,"Texas A&M","W08",8,"0.4","0.1","0.1","0.1","Texas A&M"
"Sweet 16","Stetson","Z01",1,"Northwestern","W08",8,"0.4","0.1","0.1","0.1","Northwestern"
"Sweet 16","Stetson","Z01",1,"FL Atlantic","W08",8,"0.4","0.1","0.1","0.1","FL Atlantic"
"Sweet 16","Stetson","Z01",1,"FL Atlantic","W08",8,"0.4","0.1","0.1","0.1","FL Atlantic"
"Sweet 16","Stetson","Z01",1,"Texas A&M","Y08",8,"0.4","0.1","0.1","0.1","Stetson"
"Sweet 16","Stetson","Z01",1,"Utah St","Y08",8,"0.4","0.1","0.1","0.1","Stetson"
"Sweet 16","Stetson","Z01",1,"TCU","Y08",8,"0.4","0.1","0.1","0.1","Stetson"
"Sweet 16","Stetson","Z01",1,"Michigan St","Y08",8,"0.4","0.1","0.1","0.1","Michigan St"
"Sweet 16","Stetson","Z01",1,"Texas A&M","Z08",8,"0.4","0.1","0.1","0.1","Stetson"
"Sweet 16","Stetson","Z01",1,"Northwestern","Z08",8,"0.4","0.1","0.1","0.1","Northwestern"
"Sweet 16","Stetson","Z01",1,"TCU","Z08",8,"0.4","0.1","0.1","0.1","Stetson"
"Sweet 16","Stetson","Z01",1,"Nebraska","Z08",8,"0.4","0.1","0.1","0.1","Stetson"
"Sweet 16","Stetson","Z01",1,"Texas A&M","X08",8,"0.4","0.1","0.1","0.1","Texas A&M"
"Sweet 16","Stetson","Z01",1,"Northwestern","X08",8,"0.4","0.1","0.1","0.1","Northwestern"
"Sweet 16","Stetson","Z01",1,"Mississippi St","X08",8,"0.4","0.1","0.1","0.1","Stetson"
"Sweet 16","Stetson","Z01",1,"Mississippi St","X08",8,"0.4","0.1","0.1","0.1","Mississippi St"
"Sweet 16","Longwood","Z01",1,"Texas A&M","W08",8,"0.4","0.1","0.1","0.1","Longwood"
"Sweet 16","Longwood","Z01",1,"Northwestern","W08",8,"0.4","0.1","0.1","0.1","Longwood"
"Sweet 16","Longwood","Z01",1,"FL Atlantic","W08",8,"0.4","0.1","0.1","0.1","FL Atlantic"
"Sweet 16","Longwood","Z01",1,"FL Atlantic","W08",8,"0.4","0.1","0.1","0.1","FL Atlantic"
"Sweet 16","Longwood","Z01",1,"Texas A&M","Y08",8,"0.4","0.1","0.1","0.1","Longwood"
"Sweet 16","Longwood","Z01",1,"Utah St","Y08",8,"0.4","0.1","0.1","0.1","Utah St"
"Sweet 16","Longwood","Z01",1,"TCU","Y08",8,"0.4","0.1","0.1","0.1","Longwood"
"Sweet 16","Longwood","Z01",1,"Michigan St","Y08",8,"0.4","0.1","0.1","0.1","Michigan St"
"Sweet 16","Longwood","Z01",1,"Texas A&M","Z08",8,"0.4","0.1","0.1","0.1","Longwood"
"Sweet 16","Longwood","Z01",1,"Northwestern","Z08",8,"0.4","0.1","0.1","0.1","Northwestern"
"Sweet 16","Longwood","Z01",1,"TCU","Z08",8,"0.4","0.1","0.1","0.1","Longwood"
"Sweet 16","Longwood","Z01",1,"Nebraska","Z08",8,"0.4","0.1","0.1","0.1","Nebraska"
"Sweet 16","Longwood","Z01",1,"Texas A&M","X08",8,"0.4","0.1","0.1","0.1","Texas A&M"
"Sweet 16","Longwood","Z01",1,"Northwestern","X08",8,"0.4","0.1","0.1","0.1","Northwestern"
"Sweet 16","Longwood","Z01",1,"Mississippi St","X08",8,"0.4","0.1","0.1","0.1","Mississippi St"
"Sweet 16","Longwood","Z01",1,"Mississippi St","X08",8,"0.4","0.1","0.1","0.1","Mississippi St"
"Sweet 16","Montana St","Z01",1,"Texas A&M","W08",8,"0.4","0.1","0.1","0.1","Texas A&M"
"Sweet 16","Montana St","Z01",1,"Northwestern","W08",8,"0.4","0.1","0.1","0.1","Northwestern"
"Sweet 16","Montana St","Z01",1,"FL Atlantic","W08",8,"0.4","0.1","0.1","0.1","FL Atlantic"
"Sweet 16","Montana St","Z01",1,"FL Atlantic","W08",8,"0.4","0.1","0.1","0.1","FL Atlantic"
"Sweet 16","Montana St","Z01",1,"Texas A&M","Y08",8,"0.4","0.1","0.1","0.1","Texas A&M"
"Sweet 16","Montana St","Z01",1,"Utah St","Y08",8,"0.4","0.1","0.1","0.1","Utah St"
"Sweet 16","Montana St","Z01",1,"TCU","Y08",8,"0.4","0.1","0.1","0.1","TCU"
"Sweet 16","Montana St","Z01",1,"Michigan St","Y08",8,"0.4","0.1","0.1","0.1","Michigan St"
"Sweet 16","Montana St","Z01",1,"Texas A&M","Z08",8,"0.4","0.1","0.1","0.1","Texas A&M"
"Sweet 16","Montana St","Z01",1,"Northwestern","Z08",8,"0.4","0.1","0.1","0.1","Montana St"
"Sweet 16","Montana St","Z01",1,"TCU","Z08",8,"0.4","0.1","0.1","0.1","TCU"
"Sweet 16","Montana St","Z01",1,"Nebraska","Z08",8,"0.4","0.1","0.1","0.1","Nebraska"
"Sweet 16","Montana St","Z01",1,"Texas A&M","X08",8,"0.4","0.1","0.1","0.1","Texas A&M"
"Sweet 16","Montana St","Z01",1,"Northwestern","X08",8,"0.4","0.1","0.1","0.1","Montana St"
"Sweet 16","Montana St","Z01",1,"Mississippi St","X08",8,"0.4","0.1","0.1","0.1","Mississippi St"
"Sweet 16","Montana St","Z01",1,"Mississippi St","X08",8,"0.4","0.1","0.1","0.1","Montana St"
"Sweet 16","Houston","Z01",1,"Texas A&M","W08",8,"0.4","0.1","0.1","0.1","Texas A&M"
"Sweet 16","Houston","Z01",1,"Northwestern","W08",8,"0.4","0.1","0.1","0.1","Houston"
"Sweet 16","Houston","Z01",1,"FL Atlantic","W08",8,"0.4","0.1","0.1","0.1","FL Atlantic"
"Sweet 16","Houston","Z01",1,"FL Atlantic","W08",8,"0.4","0.1","0.1","0.1","FL Atlantic"
"Sweet 16","Houston","Z01",1,"Texas A&M","Y08",8,"0.4","0.1","0.1","0.1","Texas A&M"
"Sweet 16","Houston","Z01",1,"Utah St","Y08",8,"0.4","0.1","0.1","0.1","Houston"
"Sweet 16","Houston","Z01",1,"TCU","Y08",8,"0.4","0.1","0.1","0.1","TCU"
"Sweet 16","Houston","Z01",1,"Michigan St","Y08",8,"0.4","0.1","0.1","0.1","Houston"
"Sweet 16","Houston","Z01",1,"Texas A&M","Z08",8,"0.4","0.1","0.1","0.1","Houston"
"Sweet 16","Houston","Z01",1,"Northwestern","Z08",8,"0.4","0.1","0.1","0.1","Northwestern"
"Sweet 16","Houston","Z01",1,"TCU","Z08",8,"0.4","0.1","0.1","0.1","TCU"
"Sweet 16","Houston","Z01",1,"Nebraska","Z08",8,"0.4","0.1","0.1","0.1","Nebraska"
"Sweet 16","Houston","Z01",1,"Texas A&M","X08",8,"0.4","0.1","0.1","0.1","Texas A&M"
"Sweet 16","Houston","Z01",1,"Northwestern","X08",8,"0.4","0.1","0.1","0.1","Northwestern"
"Sweet 16","Houston","Z01",1,"Mississippi St","X08",8,"0.4","0.1","0.1","0.1","Houston"
"Sweet 16","Houston","Z01",1,"Mississippi St","X08",8,"0.4","0.1","0.1","0.1","Houston"
"Sweet 16","S Dakota St","X02",2,"Boise St","Y07",7,"0.4","0","0.1","0.1","S Dakota St"
"Sweet 16","S Dakota St","X02",2,"Colorado St","Y07",7,"0.4","0","0.1","0.1","Colorado St"
"Sweet 16","S Dakota St","X02",2,"Drake","Y07",7,"0.4","0","0.1","0.1","Drake"
"Sweet 16","S Dakota St","X02",2,"Virginia","Y07",7,"0.4","0","0.1","0.1","Virginia"
"Sweet 16","S Dakota St","X02",2,"Colorado","Y07",7,"0.4","0","0.1","0.1","Colorado"
"Sweet 16","S Dakota St","X02",2,"Texas","Y07",7,"0.4","0","0.1","0.1","Texas"
"Sweet 16","S Dakota St","X02",2,"Washington St","W07",7,"0.4","0","0.1","0.1","S Dakota St"
"Sweet 16","S Dakota St","X02",2,"Colorado St","W07",7,"0.4","0","0.1","0.1","S Dakota St"
"Sweet 16","S Dakota St","X02",2,"Washington St","W07",7,"0.4","0","0.1","0.1","Washington St"
"Sweet 16","S Dakota St","X02",2,"Virginia","W07",7,"0.4","0","0.1","0.1","S Dakota St"
"Sweet 16","S Dakota St","X02",2,"Washington St","W07",7,"0.4","0","0.1","0.1","S Dakota St"
"Sweet 16","S Dakota St","X02",2,"Washington St","W07",7,"0.4","0","0.1","0.1","Washington St"
"Sweet 16","S Dakota St","X02",2,"Florida","Z07",7,"0.4","0","0.1","0.1","Florida"
"Sweet 16","S Dakota St","X02",2,"Florida","Z07",7,"0.4","0","0.1","0.1","Florida"
"Sweet 16","S Dakota St","X02",2,"Drake","Z07",7,"0.4","0","0.1","0.1","Drake"
"Sweet 16","S Dakota St","X02",2,"Virginia","Z07",7,"0.4","0","0.1","0.1","Virginia"
"Sweet 16","S Dakota St","X02",2,"Florida","Z07",7,"0.4","0","0.1","0.1","Florida"
"Sweet 16","S Dakota St","X02",2,"Nevada","Z07",7,"0.4","0","0.1","0.1","Nevada"
"Sweet 16","S Dakota St","X02",2,"Boise St","X07",7,"0.4","0","0.1","0.1","Boise St"
"Sweet 16","S Dakota St","X02",2,"Colorado St","X07",7,"0.4","0","0.1","0.1","Colorado St"
"Sweet 16","S Dakota St","X02",2,"Dayton","X07",7,"0.4","0","0.1","0.1","Dayton"
"Sweet 16","S Dakota St","X02",2,"Dayton","X07",7,"0.4","0","0.1","0.1","S Dakota St"
"Sweet 16","S Dakota St","X02",2,"Dayton","X07",7,"0.4","0","0.1","0.1","Dayton"
"Sweet 16","S Dakota St","X02",2,"Nevada","X07",7,"0.4","0","0.1","0.1","Nevada"
"Sweet 16","WKU","X02",2,"Boise St","Y07",7,"0.4","0","0.1","0.1","WKU"
"Sweet 16","WKU","X02",2,"Colorado St","Y07",7,"0.4","0","0.1","0.1","Colorado St"
"Sweet 16","WKU","X02",2,"Drake","Y07",7,"0.4","0","0.1","0.1","WKU"
"Sweet 16","WKU","X02",2,"Virginia","Y07",7,"0.4","0","0.1","0.1","Virginia"
"Sweet 16","WKU","X02",2,"Colorado","Y07",7,"0.4","0","0.1","0.1","WKU"
"Sweet 16","WKU","X02",2,"Texas","Y07",7,"0.4","0","0.1","0.1","WKU"
"Sweet 16","WKU","X02",2,"Washington St","W07",7,"0.4","0","0.1","0.1","Washington St"
"Sweet 16","WKU","X02",2,"Colorado St","W07",7,"0.4","0","0.1","0.1","Colorado St"
"Sweet 16","WKU","X02",2,"Washington St","W07",7,"0.4","0","0.1","0.1","Washington St"
"Sweet 16","WKU","X02",2,"Virginia","W07",7,"0.4","0","0.1","0.1","WKU"
"Sweet 16","WKU","X02",2,"Washington St","W07",7,"0.4","0","0.1","0.1","WKU"
"Sweet 16","WKU","X02",2,"Washington St","W07",7,"0.4","0","0.1","0.1","WKU"
"Sweet 16","WKU","X02",2,"Florida","Z07",7,"0.4","0","0.1","0.1","WKU"
"Sweet 16","WKU","X02",2,"Florida","Z07",7,"0.4","0","0.1","0.1","WKU"
"Sweet 16","WKU","X02",2,"Drake","Z07",7,"0.4","0","0.1","0.1","Drake"
"Sweet 16","WKU","X02",2,"Virginia","Z07",7,"0.4","0","0.1","0.1","WKU"
"Sweet 16","WKU","X02",2,"Florida","Z07",7,"0.4","0","0.1","0.1","WKU"
"Sweet 16","WKU","X02",2,"Nevada","Z07",7,"0.4","0","0.1","0.1","Nevada"
"Sweet 16","WKU","X02",2,"Boise St","X07",7,"0.4","0","0.1","0.1","WKU"
"Sweet 16","WKU","X02",2,"Colorado St","X07",7,"0.4","0","0.1","0.1","WKU"
"Sweet 16","WKU","X02",2,"Dayton","X07",7,"0.4","0","0.1","0.1","Dayton"
"Sweet 16","WKU","X02",2,"Dayton","X07",7,"0.4","0","0.1","0.1","Dayton"
"Sweet 16","WKU","X02",2,"Dayton","X07",7,"0.4","0","0.1","0.1","Dayton"
"Sweet 16","WKU","X02",2,"Nevada","X07",7,"0.4","0","0.1","0.1","Nevada"
"Sweet 16","St Peter's","X02",2,"Boise St","Y07",7,"0.4","0","0.1","0.1","Boise St"
"Sweet 16","St Peter's","X02",2,"Colorado St","Y07",7,"0.4","0","0.1","0.1","St Peter's"
"Sweet 16","St Peter's","X02",2,"Drake","Y07",7,"0.4","0","0.1","0.1","Drake"
"Sweet 16","St Peter's","X02",2,"Virginia","Y07",7,"0.4","0","0.1","0.1","St Peter's"
"Sweet 16","St Peter's","X02",2,"Colorado","Y07",7,"0.4","0","0.1","0.1","Colorado"
"Sweet 16","St Peter's","X02",2,"Texas","Y07",7,"0.4","0","0.1","0.1","Texas"
"Sweet 16","St Peter's","X02",2,"Washington St","W07",7,"0.4","0","0.1","0.1","St Peter's"
"Sweet 16","St Peter's","X02",2,"Colorado St","W07",7,"0.4","0","0.1","0.1","Colorado St"
"Sweet 16","St Peter's","X02",2,"Washington St","W07",7,"0.4","0","0.1","0.1","Washington St"
"Sweet 16","St Peter's","X02",2,"Virginia","W07",7,"0.4","0","0.1","0.1","Virginia"
"Sweet 16","St Peter's","X02",2,"Washington St","W07",7,"0.4","0","0.1","0.1","Washington St"
"Sweet 16","St Peter's","X02",2,"Washington St","W07",7,"0.4","0","0.1","0.1","St Peter's"
"Sweet 16","St Peter's","X02",2,"Florida","Z07",7,"0.4","0","0.1","0.1","Florida"
"Sweet 16","St Peter's","X02",2,"Florida","Z07",7,"0.4","0","0.1","0.1","St Peter's"
"Sweet 16","St Peter's","X02",2,"Drake","Z07",7,"0.4","0","0.1","0.1","St Peter's"
"Sweet 16","St Peter's","X02",2,"Virginia","Z07",7,"0.4","0","0.1","0.1","Virginia"
"Sweet 16","St Peter's","X02",2,"Florida","Z07",7,"0.4","0","0.1","0.1","Florida"
"Sweet 16","St Peter's","X02",2,"Nevada","Z07",7,"0.4","0","0.1","0.1","Nevada"
"Sweet 16","St Peter's","X02",2,"Boise St","X07",7,"0.4","0","0.1","0.1","Boise St"
"Sweet 16","St Peter's","X02",2,"Colorado St","X07",7,"0.4","0","0.1","0.1","Colorado St"
"Sweet 16","St Peter's","X02",2,"Dayton","X07",7,"0.4","0","0.1","0.1","Dayton"
"Sweet 16","St Peter's","X02",2,"Dayton","X07",7,"0.4","0","0.1","0.1","St Peter's"
"Sweet 16","St Peter's","X02",2,"Dayton","X07",7,"0.4","0","0.1","0.1","St Peter's"
"Sweet 16","St Peter's","X02",2,"Nevada","X07",7,"0.4","0","0.1","0.1","St Peter's"
"Sweet 16","Arizona","X02",2,"Boise St","Y07",7,"0.4","0","0.1","0.1","Boise St"
"Sweet 16","Arizona","X02",2,"Colorado St","Y07",7,"0.4","0","0.1","0.1","Arizona"
"Sweet 16","Arizona","X02",2,"Drake","Y07",7,"0.4","0","0.1","0.1","Drake"
"Sweet 16","Arizona","X02",2,"Virginia","Y07",7,"0.4","0","0.1","0.1","Virginia"
"Sweet 16","Arizona","X02",2,"Colorado","Y07",7,"0.4","0","0.1","0.1","Colorado"
"Sweet 16","Arizona","X02",2,"Texas","Y07",7,"0.4","0","0.1","0.1","Texas"
"Sweet 16","Arizona","X02",2,"Washington St","W07",7,"0.4","0","0.1","0.1","Washington St"
"Sweet 16","Arizona","X02",2,"Colorado St","W07",7,"0.4","0","0.1","0.1","Arizona"
"Sweet 16","Arizona","X02",2,"Washington St","W07",7,"0.4","0","0.1","0.1","Arizona"
"Sweet 16","Arizona","X02",2,"Virginia","W07",7,"0.4","0","0.1","0.1","Arizona"
"Sweet 16","Arizona","X02",2,"Washington St","W07",7,"0.4","0","0.1","0.1","Washington St"
"Sweet 16","Arizona","X02",2,"Washington St","W07",7,"0.4","0","0.1","0.1","Arizona"
"Sweet 16","Arizona","X02",2,"Florida","Z07",7,"0.4","0","0.1","0.1","Arizona"
"Sweet 16","Arizona","X02",2,"Florida","Z07",7,"0.4","0","0.1","0.1","Florida"
"Sweet 16","Arizona","X02",2,"Drake","Z07",7,"0.4","0","0.1","0.1","Arizona"
"Sweet 16","Arizona","X02",2,"Virginia","Z07",7,"0.4","0","0.1","0.1","Virginia"
"Sweet 16","Arizona","X02",2,"Florida","Z07",7,"0.4","0","0.1","0.1","Arizona"
"Sweet 16","Arizona","X02",2,"Nevada","Z07",7,"0.4","0","0.1","0.1","Nevada"
"Sweet 16","Arizona","X02",2,"Boise St","X07",7,"0.4","0","0.1","0.1","Boise St"
"Sweet 16","Arizona","X02",2,"Colorado St","X07",7,"0.4","0","0.1","0.1","Colorado St"
"Sweet 16","Arizona","X02",2,"Dayton","X07",7,"0.4","0","0.1","0.1","Arizona"
"Sweet 16","Arizona","X02",2,"Dayton","X07",7,"0.4","0","0.1","0.1","Dayton"
"Sweet 16","Arizona","X02",2,"Dayton","X07",7,"0.4","0","0.1","0.1","Dayton"
"Sweet 16","Arizona","X02",2,"Nevada","X07",7,"0.4","0","0.1","0.1","Arizona"
"Sweet 16","S Dakota St","Z02",2,"Boise St","Y07",7,"0.4","0","0.1","0.1","Boise St"
"Sweet 16","S Dakota St","Z02",2,"Colorado St","Y07",7,"0.4","0","0.1","0.1","S Dakota St"
"Sweet 16","S Dakota St","Z02",2,"Drake","Y07",7,"0.4","0","0.1","0.1","Drake"
"Sweet 16","S Dakota St","Z02",2,"Virginia","Y07",7,"0.4","0","0.1","0.1","S Dakota St"
"Sweet 16","S Dakota St","Z02",2,"Colorado","Y07",7,"0.4","0","0.1","0.1","Colorado"
"Sweet 16","S Dakota St","Z02",2,"Texas","Y07",7,"0.4","0","0.1","0.1","Texas"
"Sweet 16","S Dakota St","Z02",2,"Washington St","W07",7,"0.4","0","0.1","0.1","S Dakota St"
"Sweet 16","S Dakota St","Z02",2,"Colorado St","W07",7,"0.4","0","0.1","0.1","S Dakota St"
